Date	Open	High	Low	Close	Volume
14/01/2016	1136.5	1149.45	1125	1139.4	1371026
15/01/2016	1144.43	1145.85	1127.5	1130.55	1634704
18/01/2016	1131	1145.95	1130	1138.83	1106961
19/01/2016	1138.5	1150	1134.15	1139.65	483955
20/01/2016	1136.9	1142.5	1121.5	1140.05	807977
21/01/2016	1142.5	1144.95	1122.88	1127.25	1337768
22/01/2016	1136.5	1151.03	1130	1147.88	671589
25/01/2016	1150.95	1169.5	1145.75	1152.33	698780
27/01/2016	1151	1164.97	1140.95	1159.88	813493
28/01/2016	1157.75	1174.45	1154.03	1165.6	1553330
29/01/2016	1179.35	1200	1167.53	1195.65	1117872
01/02/2016	1195.55	1206.47	1179.5	1201.35	747637
02/02/2016	1204.5	1216.5	1189.85	1199.05	737794
03/02/2016	1193.75	1214.95	1180.15	1208.15	654346
04/02/2016	1210.95	1220	1201	1210.03	625023
05/02/2016	1204.05	1219.97	1204.05	1210.97	701498
08/02/2016	1200	1206.03	1173.5	1177.15	531829
09/02/2016	1166.8	1166.8	1127.8	1140.7	1244805
10/02/2016	1137.5	1144.95	1129.05	1134.4	945366
11/02/2016	1140	1144.5	1085.83	1098.97	981204
12/02/2016	1100	1121.7	1082	1113.15	1086284
15/02/2016	1125	1153.43	1120	1134.58	1239856
16/02/2016	1133	1141	1121.5	1132.78	794351
17/02/2016	1132.5	1139.83	1123.2	1137.78	792589
18/02/2016	1142.5	1159.88	1139	1157.93	764570
19/02/2016	1153.68	1163.5	1152.72	1159.83	439506
22/02/2016	1160.13	1171.5	1152.5	1157.95	662442
23/02/2016	1155.13	1159.95	1128.38	1132	653426
24/02/2016	1131.22	1131.22	1100.6	1105.47	829664
25/02/2016	1109.9	1114	1092.83	1106.43	915278
26/02/2016	1114.85	1128.45	1099.8	1105.25	768768
29/02/2016	1118.5	1118.5	1057.5	1088.4	1095859
01/03/2016	1096.5	1142.55	1081	1138.33	999880
02/03/2016	1152.5	1165	1128.13	1159.43	763743
03/03/2016	1168	1195.5	1150.5	1186.58	1324142
04/03/2016	1190	1190	1174.78	1178.78	756483
08/03/2016	1171.05	1183.5	1152.1	1177.15	634076
09/03/2016	1170.5	1184.7	1147.58	1178.63	1008892
10/03/2016	1178.03	1179.93	1157.47	1174.15	830833
11/03/2016	1170	1195.43	1167.5	1182.63	765264
14/03/2016	1181	1199	1170	1177.5	818371
15/03/2016	1174.53	1181.75	1160.05	1164.95	811678
16/03/2016	1157.5	1166	1153.45	1163.53	959123
17/03/2016	1167	1180.9	1166	1176.03	1110544
18/03/2016	1180	1215	1180	1212.93	1602035
21/03/2016	1213	1227.47	1210	1223.13	1168491
22/03/2016	1221	1242.5	1218.25	1236.55	975992
23/03/2016	1243.95	1243.95	1228.65	1236.9	1139217
28/03/2016	1245.5	1258.58	1230.78	1236.7	1660441
29/03/2016	1239	1243.47	1227.5	1234.7	919398
30/03/2016	1235.45	1252.5	1230	1244.75	1068252
31/03/2016	1239.15	1275	1236.08	1260.15	2181982
01/04/2016	1252.5	1260.43	1217.05	1226.95	1520700
04/04/2016	1228	1244	1223.5	1235.63	876176
05/04/2016	1235.4	1242.45	1221.03	1231.38	745897
06/04/2016	1235	1244.5	1229.68	1240.95	881575
07/04/2016	1240	1242.35	1228.5	1235.4	1195471
08/04/2016	1233	1236.85	1213.5	1216.03	699750
11/04/2016	1216.5	1258.5	1206.5	1253.33	1200324
12/04/2016	1249	1262.5	1244.05	1259.08	651814
13/04/2016	1265	1272.5	1256.25	1263.1	800734
18/04/2016	1226.5	1276.75	1220	1259.88	3560752
20/04/2016	1267.45	1267.45	1220	1225.18	3202512
21/04/2016	1225.5	1233.7	1206.1	1212.2	1262862
22/04/2016	1209.5	1217.7	1202.1	1208.53	982063
25/04/2016	1201.15	1228.53	1201.15	1225.63	1133827
26/04/2016	1224.5	1246.75	1221	1244.9	1277184
27/04/2016	1240	1257.3	1237.95	1255.55	924335
28/04/2016	1250.65	1270	1249.05	1263.88	2496372
29/04/2016	1258.5	1271	1255	1267.75	1186089
02/05/2016	1264.5	1265	1250	1263.35	558346
03/05/2016	1262.5	1265	1236	1239.05	1076559
04/05/2016	1236.95	1247.03	1228.5	1239	682446
05/05/2016	1239	1244.97	1231.78	1235.15	623283
06/05/2016	1232.5	1242.15	1215.5	1236.7	442799
09/05/2016	1236.7	1259	1228.2	1256.28	910638
10/05/2016	1257.5	1266.97	1248	1261.45	579267
11/05/2016	1250	1262.8	1245	1259.15	799358
12/05/2016	1260.28	1284.95	1260.28	1283.1	756541
13/05/2016	1282.5	1283	1255.08	1261.7	810865
16/05/2016	1269	1282.4	1261.25	1275.58	555763
17/05/2016	1282.1	1295.63	1276	1285.1	878349
18/05/2016	1282.93	1282.93	1263.03	1275.55	750370
19/05/2016	1277.5	1280	1263.05	1278.47	519396
20/05/2016	1271.15	1282.9	1261.4	1264.65	615459
23/05/2016	1272	1272.95	1240.1	1245.72	766508
24/05/2016	1242	1244.13	1229.8	1233.85	669579
25/05/2016	1240.5	1266.47	1240.5	1263.22	774339
26/05/2016	1265	1282.45	1252.55	1274.35	971624
27/05/2016	1276.58	1289.93	1275.3	1286.33	552338
30/05/2016	1291.5	1320.98	1291	1318.2	674732
31/05/2016	1320	1323.5	1281	1284.7	1861304
01/06/2016	1285.6	1322.5	1285.5	1316.78	955971
02/06/2016	1300	1327.15	1300	1325.08	704378
03/06/2016	1325.7	1329	1310.25	1314.78	777461
06/06/2016	1310.25	1319.5	1301.6	1306.25	661013
07/06/2016	1307	1319.5	1306.5	1315.58	601097
08/06/2016	1308.63	1314.28	1302.75	1306.55	469133
09/06/2016	1311.2	1311.2	1277.6	1288.63	781069
10/06/2016	1283	1301.63	1276.6	1277.88	698416
13/06/2016	1270	1276.68	1259	1273.5	514989
14/06/2016	1279.47	1279.47	1259.13	1267.43	488785
15/06/2016	1265	1282.45	1261	1278.43	635422
16/06/2016	1272.78	1282.35	1258.22	1279.15	572535
17/06/2016	1279.5	1305	1279.5	1301.3	939494
20/06/2016	1301.3	1334	1295.9	1329.65	936419
21/06/2016	1331.75	1332.5	1320.7	1325.6	513845
22/06/2016	1325	1338.85	1315.88	1333.83	880856
23/06/2016	1327.5	1329.75	1312.65	1322.68	698507
24/06/2016	1282.58	1296.6	1257.08	1286.97	1883293
27/06/2016	1273.5	1273.5	1241.33	1247.93	2136283
28/06/2016	1247.93	1251.45	1229.2	1231.97	2249762
29/06/2016	1237.5	1256.25	1232.65	1251.45	1265632
30/06/2016	1261	1281.45	1250.18	1276.55	2560906
01/07/2016	1281	1282.3	1247.18	1250.43	1098648
04/07/2016	1258	1262.93	1241	1247.1	941742
05/07/2016	1247.1	1248.53	1238.58	1242.65	779874
07/07/2016	1243.85	1245.93	1212.5	1214.9	1658400
08/07/2016	1217.5	1221.03	1201.75	1213.3	1228178
11/07/2016	1215	1235.9	1213.5	1232.08	771816
12/07/2016	1235.85	1237.5	1217.93	1232.47	732768
13/07/2016	1239	1249.63	1225.63	1246.55	1051150
14/07/2016	1243	1264.5	1235.5	1260.95	1349994
15/07/2016	1258.5	1263.9	1213.28	1222.68	4168183
18/07/2016	1223.5	1234.5	1215.3	1216.72	1299425
19/07/2016	1213.75	1236.4	1213.75	1233.1	1181448
20/07/2016	1225	1251.25	1224.08	1247.47	1407626
21/07/2016	1244.75	1259.75	1232.22	1253.03	1263574
22/07/2016	1249.45	1262	1246	1257.55	758608
25/07/2016	1256	1281.6	1252.9	1279.47	844398
26/07/2016	1279.47	1284	1266.5	1276.3	1155645
27/07/2016	1277.5	1290.2	1272.5	1288.78	875255
28/07/2016	1290.25	1314.78	1288.53	1309.63	2316040
29/07/2016	1307	1317.45	1299.5	1309.65	1244042
01/08/2016	1316	1362.5	1316	1354.13	1980852
02/08/2016	1351.45	1357.85	1344.9	1349.6	1289081
03/08/2016	1343	1349.5	1324.53	1328.15	1147351
04/08/2016	1335	1341.48	1318.13	1326	707708
05/08/2016	1336.95	1342.15	1316	1324.55	934242
08/08/2016	1320	1334	1314.53	1324.75	1029122
09/08/2016	1329	1329.9	1289.43	1325.1	1130957
10/08/2016	1325.5	1341	1324	1337.7	1031039
11/08/2016	1332.78	1357.5	1332.78	1354.95	1116569
12/08/2016	1352.5	1372.4	1351.03	1369.23	1163679
16/08/2016	1369	1370	1336.93	1345.85	1591877
17/08/2016	1349.5	1349.5	1309	1312.28	924283
18/08/2016	1317.5	1328.78	1315.05	1319.28	646032
19/08/2016	1320	1323.23	1300	1301.75	1208122
22/08/2016	1294	1297.22	1268.15	1274.35	1132637
23/08/2016	1272.47	1302.47	1270.1	1300.53	751687
24/08/2016	1294.9	1301	1284.53	1286.03	558439
25/08/2016	1290	1294.85	1263	1275.53	969845
26/08/2016	1279.9	1286.28	1258.6	1262.47	625157
29/08/2016	1267.47	1267.47	1233.38	1250.28	744364
30/08/2016	1255	1274.9	1250.63	1272.08	722013
31/08/2016	1275	1275	1250.43	1255.65	1615834
01/09/2016	1262.45	1267.47	1243.53	1253.75	672868
02/09/2016	1256	1259.7	1248.03	1257.4	871165
06/09/2016	1259.95	1260.08	1240	1242.03	1119533
07/09/2016	1249.85	1249.85	1211.5	1220.28	1927020
08/09/2016	1180	1180	1142.38	1161.05	3510758
09/09/2016	1164.85	1183.33	1160.03	1176.22	1371219
12/09/2016	1168.5	1181.97	1162	1179.53	1012227
14/09/2016	1181	1188.8	1155	1164.22	1034929
15/09/2016	1169.97	1171.05	1158.38	1163.47	1409482
16/09/2016	1168.35	1188	1160	1180.85	2179002
19/09/2016	1182.5	1213.5	1175	1205.72	1401273
20/09/2016	1205.5	1208.45	1192.7	1203.25	592276
21/09/2016	1203.85	1212	1200.35	1206.7	839010
22/09/2016	1212.63	1214	1185.55	1189	1428787
23/09/2016	1191	1201.93	1185.58	1199.05	900363
26/09/2016	1200.55	1209.55	1197.5	1200.55	876738
27/09/2016	1200.55	1224	1200.55	1218.05	1019396
28/09/2016	1215.5	1218.75	1207.6	1211.53	865664
29/09/2016	1217.5	1228.25	1209.8	1218.9	1801979
30/09/2016	1218.53	1224.9	1211.55	1215.4	1087682
03/10/2016	1225	1228.83	1200.55	1205.85	909440
04/10/2016	1210	1212.53	1199	1202.58	890359
05/10/2016	1204	1207.7	1188.05	1193.18	588177
06/10/2016	1197.5	1201.2	1186.38	1194.38	1133786
07/10/2016	1194	1194	1179.1	1183.9	908256
10/10/2016	1184.95	1193.45	1177.53	1190.15	601071
13/10/2016	1181.65	1184.95	1160.45	1164.45	2586667
14/10/2016	1157.5	1193.5	1145.5	1183.1	3870607
17/10/2016	1184.45	1187.9	1172.2	1181.22	1364173
18/10/2016	1188	1207.85	1177.4	1200.1	1064316
19/10/2016	1200.5	1205	1185.15	1197.55	992529
20/10/2016	1198.45	1204.68	1193	1200.58	632927
21/10/2016	1200	1215.95	1199.13	1214.33	629830
24/10/2016	1214.1	1217.45	1201.28	1213.85	626595
25/10/2016	1202.5	1207.3	1190.5	1199.22	886233
26/10/2016	1199.3	1201.38	1186.25	1198.13	718565
27/10/2016	1189.85	1214.75	1182.75	1209.05	1470801
28/10/2016	1205	1207.55	1194	1199.35	876051
01/11/2016	1199.85	1199.85	1167.08	1175	1467388
02/11/2016	1170.5	1172	1147.5	1152.03	1162538
03/11/2016	1147	1167.5	1142.25	1159.72	731655
04/11/2016	1160	1168.08	1147	1165.28	591876
07/11/2016	1168.95	1172.45	1130.03	1138.53	1024026
08/11/2016	1140.22	1153.5	1130	1141.6	966817
09/11/2016	1090	1137.5	1071.43	1084.93	2250113
10/11/2016	1102.4	1108.75	1070.4	1077.72	1086213
11/11/2016	1073.53	1073.53	1043.1	1050.58	1199212
15/11/2016	1058.45	1078.78	1025.95	1060.65	3145162
16/11/2016	1072.55	1104.45	1069	1094.8	2009979
17/11/2016	1092.5	1104.3	1065.08	1068.6	1252344
18/11/2016	1071	1075	1052.1	1062.55	1070267
21/11/2016	1063.1	1070	1052.5	1066.45	896683
22/11/2016	1066	1088.72	1061.03	1067.5	659430
23/11/2016	1074.5	1081.47	1063.6	1078.18	637904
24/11/2016	1077.45	1103.8	1068.5	1094.22	1513117
25/11/2016	1106	1153.63	1096.1	1150.18	2138074
28/11/2016	1147	1159.72	1125.95	1141.3	962148
29/11/2016	1137.5	1146	1126.28	1129.93	721148
30/11/2016	1132.5	1147.38	1121.15	1138.03	1722916
01/12/2016	1138.5	1145	1127.03	1131.72	561526
02/12/2016	1129	1135.4	1102.6	1110.93	999016
05/12/2016	1114.5	1118.93	1085	1093	1124763
06/12/2016	1095	1101.97	1084.95	1091.18	796722
07/12/2016	1091.1	1092.22	1072.83	1077.28	1032853
08/12/2016	1080.25	1099.5	1080	1097.88	1619773
09/12/2016	1102.5	1109.95	1086.65	1097.63	794359
12/12/2016	1097.4	1108.8	1081.5	1104.1	655879
13/12/2016	1109	1109	1091.5	1100.15	1073767
14/12/2016	1107	1112.35	1094.5	1103.8	935183
15/12/2016	1101	1136.05	1101	1129.65	2147705
16/12/2016	1138.5	1145	1126	1141.33	993615
19/12/2016	1140	1148.85	1130.65	1144.45	667105
20/12/2016	1146	1172.5	1143.53	1169.65	1461380
21/12/2016	1171.9	1171.9	1152.8	1156.8	1017451
22/12/2016	1153	1162.5	1143.1	1153.85	934150
23/12/2016	1150	1158.88	1139.4	1144.05	559477
26/12/2016	1133	1150.8	1133	1146.55	448704
27/12/2016	1140.75	1165	1140.75	1161.7	647346
28/12/2016	1163.35	1174.95	1151.58	1156.7	675209
29/12/2016	1151.5	1179.95	1151.5	1175.85	981758
30/12/2016	1177.45	1189.3	1172.83	1182.78	702874
02/01/2017	1183.3	1187.55	1176.2	1180.68	411566
03/01/2017	1180.63	1185.85	1171.65	1184.13	737662
04/01/2017	1184.85	1194.43	1179.15	1189.75	710033
05/01/2017	1192	1194.97	1160.2	1167.2	1108202
06/01/2017	1160.5	1164.68	1128.55	1140.7	1504948
09/01/2017	1137.5	1155.65	1128.5	1151.85	927289
10/01/2017	1152	1164.9	1145.75	1157.68	766957
11/01/2017	1157.5	1164.8	1140.1	1162.5	965648
12/01/2017	1162.2	1180	1152	1172.18	1285187
13/01/2017	1174	1178.97	1118.93	1124.65	5117790
16/01/2017	1125	1136.95	1114	1129.28	1682404
17/01/2017	1127.45	1143.9	1126.4	1139.38	1504978
18/01/2017	1139	1149	1132.72	1147.55	1568287
19/01/2017	1147.5	1147.58	1141.47	1145.5	1125838
20/01/2017	1143.5	1150	1132.5	1142.68	1018623
23/01/2017	1132.5	1156.75	1129.9	1153.35	1159273
24/01/2017	1152	1161.5	1145	1159.18	1141319
25/01/2017	1161.3	1180	1159.03	1176.5	2055824
27/01/2017	1172.53	1189.38	1172.53	1178.9	1435829
30/01/2017	1170.5	1175.97	1159.08	1166.45	1288978
31/01/2017	1160	1166.03	1100.03	1114.9	2333402
01/02/2017	1110	1119.97	1077.78	1083.95	2432076
02/02/2017	1085.03	1109.5	1076.5	1103.83	3004741
03/02/2017	1104.85	1121.5	1095.5	1116.28	1076686
06/02/2017	1129	1129.25	1107.47	1120.38	1204455
07/02/2017	1122	1126.3	1113	1122.3	907319
08/02/2017	1122.45	1141.3	1122.03	1135.47	1106292
09/02/2017	1137.5	1164	1135.1	1158.65	2016601
10/02/2017	1155.5	1212.22	1155.5	1198.97	2891080
13/02/2017	1198	1214.5	1191.18	1207.13	1909906
14/02/2017	1209.83	1209.83	1199	1203.13	1016664
15/02/2017	1198.5	1214	1187.55	1206.85	962486
16/02/2017	1230	1239	1217.8	1223.88	2087840
17/02/2017	1236	1237.8	1201	1203.95	1361662
20/02/2017	1212.5	1277.5	1204.05	1251.1	1986974
21/02/2017	1257	1262.95	1227.58	1232.68	2750556
22/02/2017	1232.95	1235	1200.08	1205.75	2252748
23/02/2017	1207.5	1246.63	1207.5	1240.9	2426676
27/02/2017	1239.55	1251	1235.03	1244.93	1069946
28/02/2017	1244.75	1245	1225	1233.13	1177414
01/03/2017	1239.95	1250.95	1235	1239.78	565187
02/03/2017	1243.35	1255	1235.03	1250.72	772471
03/03/2017	1246	1249.85	1237.7	1247.03	506985
06/03/2017	1240	1242	1227.28	1236.25	700347
07/03/2017	1241.45	1252.5	1237.53	1249.9	755836
08/03/2017	1251	1260	1246.1	1256.1	895755
09/03/2017	1257.08	1262	1252.03	1259.88	429234
10/03/2017	1259.8	1274.78	1256.97	1271.13	585710
14/03/2017	1278.4	1293.58	1275.53	1283.75	1701147
15/03/2017	1286	1286.08	1246.93	1249.15	1511248
16/03/2017	1253	1263.5	1253	1260.45	785909
17/03/2017	1273	1273	1254.88	1262.88	1296576
20/03/2017	1262.97	1262.97	1233	1240	1743770
21/03/2017	1241	1246	1232.5	1243.35	1686850
22/03/2017	1240.08	1248	1234.97	1239.47	944358
23/03/2017	1241	1242.53	1223.6	1230.18	1310319
24/03/2017	1234.9	1234.9	1211.65	1213.6	2549907
27/03/2017	1213.47	1220	1203	1206.03	1090635
28/03/2017	1205	1221.7	1205	1214.97	576579
29/03/2017	1218	1225.4	1212.8	1222.3	858882
30/03/2017	1222.45	1232.5	1217.5	1220.5	1493043
31/03/2017	1219.2	1220.43	1207.5	1215.9	933522
03/04/2017	1217.5	1217.5	1204.1	1205.85	598444
05/04/2017	1209.95	1209.95	1197.5	1200.63	1452784
06/04/2017	1200	1205	1196.28	1200.03	860352
07/04/2017	1197.45	1216.63	1196.08	1214.53	1138506
10/04/2017	1216	1224.5	1202.5	1211.13	1271632
11/04/2017	1208.65	1221.55	1203	1209.65	778892
12/04/2017	1211.25	1214	1191.5	1196.63	525269
13/04/2017	1200	1204.5	1160.53	1164.33	1250236
17/04/2017	1165.2	1166.45	1147.58	1157.43	1135441
18/04/2017	1165	1167.1	1151.03	1154.4	865310
19/04/2017	1131.75	1174.35	1126.4	1149.58	2813406
20/04/2017	1152.65	1166	1145.47	1162.75	634421
21/04/2017	1164.55	1167.83	1150.5	1155.4	580577
24/04/2017	1150	1169.83	1141.25	1164.05	1000010
25/04/2017	1164	1172.22	1151.35	1155.75	1574355
26/04/2017	1170	1171.97	1151.53	1155.18	1093719
27/04/2017	1153.03	1163.9	1138.83	1151.33	2886593
28/04/2017	1147	1149.38	1134	1136.58	1270255
02/05/2017	1147	1151	1140	1144.95	1191348
03/05/2017	1147.5	1172.5	1134.25	1168.65	1757203
04/05/2017	1174.97	1175	1154.4	1165.05	1354104
05/05/2017	1154	1166.25	1151.25	1160.25	841237
08/05/2017	1160.5	1173.7	1158.85	1171.22	535891
09/05/2017	1171.97	1180.5	1166.28	1176.28	895135
10/05/2017	1177.5	1178.08	1158	1166.22	603194
11/05/2017	1173.65	1180	1161.38	1174.72	1035651
12/05/2017	1171.65	1184.95	1160.03	1180.33	1157223
15/05/2017	1187.55	1188.97	1170.8	1182.55	908802
16/05/2017	1190	1217.5	1186.72	1214.58	1800513
17/05/2017	1216.75	1230.38	1211.5	1227.68	1438099
18/05/2017	1225	1286	1221.13	1268.1	2569297
19/05/2017	1268.1	1270.28	1243	1253.58	893022
22/05/2017	1255	1276.88	1255	1265.68	831970
23/05/2017	1266.6	1282.08	1257	1260.85	1374298
24/05/2017	1267.4	1285	1264.83	1279.58	1267274
25/05/2017	1288.5	1318.78	1284	1312.3	2047047
26/05/2017	1312.5	1313.43	1282.33	1289.13	681275
29/05/2017	1289.5	1298.25	1282	1286.43	874645
30/05/2017	1280	1287.97	1262.5	1275.55	463817
31/05/2017	1266.5	1286.25	1264	1273.3	1251365
01/06/2017	1265	1282	1265	1276.8	540032
02/06/2017	1278.13	1295.93	1276.25	1282.45	677824
05/06/2017	1282.5	1309.95	1280.08	1301.97	750094
06/06/2017	1315.5	1354.48	1315	1348	2973360
07/06/2017	1348.5	1350	1288.28	1307.63	2463888
08/06/2017	1299	1302.47	1257.75	1260.8	1665357
09/06/2017	1260	1273.7	1243	1253.5	1574017
12/06/2017	1248.5	1256.45	1235.2	1243.6	813253
13/06/2017	1232.5	1240.55	1223.5	1225.78	587707
14/06/2017	1227.5	1238	1227.5	1235.1	744571
15/06/2017	1234.5	1234.85	1202.5	1205.6	1498599
16/06/2017	1207.47	1217.5	1193.25	1199.85	1225213
19/06/2017	1208.45	1223.18	1202.58	1215.85	822371
20/06/2017	1215.5	1224.5	1190.15	1222.5	835479
21/06/2017	1220	1221.08	1198.6	1203.15	828909
22/06/2017	1204.5	1215.5	1192.5	1197.43	2887941
23/06/2017	1199.7	1206.97	1177	1180.85	712378
27/06/2017	1175.3	1192.35	1165.8	1171.43	987165
28/06/2017	1174.95	1179	1167.5	1175.03	894863
29/06/2017	1179.5	1186.03	1161.55	1166.63	1235913
