Date	Open	High	Low	Close	Volume
28/06/2016	581.4	586.25	577.55	579.58	3827987
29/06/2016	584.5	589.95	580.1	588.42	2729575
30/06/2016	590.25	592.25	583.98	585.4	4673112
01/07/2016	590	590	585.05	586.2	1995956
04/07/2016	588.1	597.3	588.1	591.98	2690661
05/07/2016	592.5	593.75	585.53	587.73	1798208
07/07/2016	584.35	585.5	577.5	578.63	2977438
08/07/2016	581.5	583.5	576.75	579.1	2775824
11/07/2016	583.7	589.35	580	587.53	3334441
12/07/2016	590	590.17	584	588.28	3098684
13/07/2016	590	597.9	587.6	596.9	2637710
14/07/2016	597.5	598.03	582	588.13	3706664
15/07/2016	594.75	594.95	526	536.28	30742063
18/07/2016	538.63	542.45	527.58	540.98	7166412
19/07/2016	544.3	545	537.05	543.48	5202322
20/07/2016	535	544.95	535	541.55	4911448
21/07/2016	539.5	543.6	537.8	539.95	4334001
22/07/2016	535	539.95	533.35	536.23	4693269
25/07/2016	531.5	541.63	531.5	540.42	4234776
26/07/2016	535.17	544.95	535.17	544.35	3594805
27/07/2016	542.35	548.25	539.28	542.67	3715910
28/07/2016	542.7	543.48	537.03	538.75	5629281
29/07/2016	536.3	538.38	533.25	536.92	4078392
01/08/2016	535.75	543.92	534.17	542.63	4548331
02/08/2016	539.95	542.5	537.5	541.9	3411251
03/08/2016	542.83	543.25	535.15	542.45	3606730
04/08/2016	543.2	543.45	535.03	535.9	2118639
05/08/2016	536	536.73	530	534	2804984
08/08/2016	534.5	540.5	531.28	539.35	2321532
09/08/2016	538.5	542.25	535.75	541.7	3596332
10/08/2016	538	543.95	537.6	541.17	2788227
11/08/2016	540.85	547.5	537.63	538.67	2519276
12/08/2016	537.53	539.4	530	531.28	3724964
16/08/2016	521	529.03	514	525.9	8214704
17/08/2016	524.98	526.33	515.25	516.65	3299658
18/08/2016	518.25	519.55	510.75	511.7	4217000
19/08/2016	515	519.5	509.23	510.65	2843008
22/08/2016	509	515	504.55	507.73	5126759
23/08/2016	510.05	521	510.05	519.83	3703069
24/08/2016	523.5	531.03	523.5	528.7	3064983
25/08/2016	527.5	528.8	516.05	518.08	2398281
26/08/2016	518	523	508.53	510.13	3440527
29/08/2016	508.8	515	505.5	511.4	2610141
30/08/2016	516.23	522.5	512.5	520.2	2187719
31/08/2016	518.55	522.88	513.9	517.92	5569907
01/09/2016	519	520.23	516	518.78	1438913
02/09/2016	519.53	520	513.1	515.92	1666296
06/09/2016	519.13	524.45	517.8	522.5	4107522
07/09/2016	524	529.5	522	527.17	3712735
08/09/2016	522.5	522.5	512	518.83	4546387
09/09/2016	518.5	520.5	513.28	517.75	2526719
12/09/2016	512.63	529	512.63	527	3101548
14/09/2016	526.98	528.9	520.33	522.8	2576209
15/09/2016	522.8	523.4	517.67	521.1	2350861
16/09/2016	524.5	532.25	519.05	530.08	4974692
19/09/2016	523	534.45	520.67	530.6	2904577
20/09/2016	526.65	528.58	522.88	525.08	2107002
21/09/2016	527	530.63	525.53	527.88	2115766
22/09/2016	529.5	530.5	526	529.4	1814757
23/09/2016	528.5	529.4	520	521.28	2602647
26/09/2016	521.38	522	515.5	517.95	3185899
27/09/2016	517.53	524.95	516.67	519.88	3262830
28/09/2016	520	521.15	516.63	519.48	2717354
29/09/2016	522.48	522.48	512	514.6	4451319
30/09/2016	515.55	521.95	515.55	518.03	3251177
03/10/2016	517.75	520	513.05	519.05	1828080
04/10/2016	520	525.7	519.15	524.6	2533293
05/10/2016	524.6	524.92	518.5	520.75	1153787
06/10/2016	522.5	522.5	512.98	513.7	1860941
07/10/2016	514.98	516.9	505.05	506.28	3144279
10/10/2016	508.5	515.88	505	514.98	2706585
13/10/2016	510.7	529	510.7	526.17	4889345
14/10/2016	526.45	541.35	498.13	513.58	16730845
17/10/2016	517.48	520.9	508.68	511.2	4007429
18/10/2016	515	520.25	513.65	519.53	3194067
19/10/2016	521	522.85	518	520.9	1754918
20/10/2016	522.38	525.35	516.9	518.33	1767745
21/10/2016	517.5	520.5	511.25	519.15	1931810
24/10/2016	518.75	521.35	512.75	513.55	1451487
25/10/2016	518.25	519.45	507.6	508.6	2818007
26/10/2016	508.5	509.93	504.65	507.1	1387608
27/10/2016	508.95	508.98	500.55	501.75	3613895
28/10/2016	502.6	505	496.58	498.75	2920353
01/11/2016	503.4	503.4	493.2	494.73	3166399
02/11/2016	492.4	493.75	490	490.53	2688597
03/11/2016	490.53	491	482.55	483.43	2612554
04/11/2016	483.5	489.6	480.5	485.5	3002774
07/11/2016	492.5	493	487.5	488.98	2268836
08/11/2016	493.45	493.88	485.3	491.3	2630554
09/11/2016	465	487.3	450.5	479.15	6382079
10/11/2016	481.25	481.25	467.5	469.7	3643665
11/11/2016	470	472.5	459.35	460.78	3548391
15/11/2016	462	469.98	454.28	461.78	4617925
16/11/2016	465	478.43	464.28	470.45	6111308
17/11/2016	467.13	474.5	463.2	464.9	2853365
18/11/2016	465	466.63	458.75	460	3020114
21/11/2016	463.45	463.45	453.48	455.55	3970284
22/11/2016	458.45	464.33	455.83	457.1	2741563
23/11/2016	461.05	461.45	456.23	460.13	4125893
24/11/2016	464.1	469.95	461.65	465.15	8390322
25/11/2016	465.23	492.5	465.23	488.75	6315690
28/11/2016	489.65	491.73	485.3	489.88	3682856
29/11/2016	489.4	492.35	483.55	486.3	3062753
30/11/2016	486.5	488.5	480.53	487.78	4250459
01/12/2016	488	491.78	483.5	487.8	2305795
02/12/2016	482.4	484.8	480.55	482.25	2226614
05/12/2016	482.95	484.3	479	480.83	1829788
06/12/2016	480.9	489.75	480.83	483.25	1781055
07/12/2016	484	486.5	480.1	483.2	1692990
08/12/2016	485.03	493.05	485.03	492.33	2970831
09/12/2016	492.5	504.08	490.75	494.68	4324192
12/12/2016	491.4	491.4	482.6	488.68	2672510
13/12/2016	490.25	496.43	485.55	495.1	2427141
14/12/2016	495.5	502.48	492.05	499.88	2691307
15/12/2016	498.7	509.48	494.5	496.18	3983208
16/12/2016	501.9	504.85	498.88	502.58	3218371
19/12/2016	503.05	504.13	497.05	502.33	2062067
20/12/2016	501	509.5	500.65	506.08	3818249
21/12/2016	508	511	499.13	500.78	3671988
22/12/2016	501.25	503.5	484.75	492.35	3530027
23/12/2016	492.45	503.3	486.8	494.23	3653018
26/12/2016	494	497	487.55	491.38	1606914
27/12/2016	491.38	500.95	490	499.48	2456408
28/12/2016	501.48	504.9	497.5	499.25	2738408
29/12/2016	501.88	504	494.08	496.18	3120062
30/12/2016	499	506	496.38	505.3	3633884
02/01/2017	505.55	506.48	499.68	500.55	1167611
03/01/2017	502.05	502.45	491	496.93	3389241
04/01/2017	497.53	502.1	496.13	498.88	3536793
05/01/2017	500.8	504.75	494.38	498.08	4103537
06/01/2017	497.45	499.43	484.03	486.13	7196724
09/01/2017	486.13	488.48	482.5	485.18	5272846
10/01/2017	488.5	490.5	483.98	485.28	5969927
11/01/2017	487.1	489.23	481.98	484.7	6120787
12/01/2017	488.78	502.2	488.78	500.03	5927870
13/01/2017	515	520	481.35	487.9	15638123
16/01/2017	482.5	482.73	476.23	477.83	6175686
17/01/2017	478.13	482	476.2	477.7	2780047
18/01/2017	479.05	480.5	474.9	475.4	2976481
19/01/2017	475.5	479.8	474.05	479.05	4438240
20/01/2017	475	476.58	473	474.35	4562371
23/01/2017	472.5	479	470	476.35	3974290
24/01/2017	475	475	470.05	472.78	3413005
25/01/2017	473.05	473.4	467.4	468.3	4989045
27/01/2017	466.93	473.78	450.58	471.08	5317569
30/01/2017	468.75	475.75	464.43	474.68	5684604
31/01/2017	470.75	470.75	452.18	464.3	12034267
01/02/2017	460.55	461.6	452.58	458.38	5765891
02/02/2017	458.5	472.5	455.05	467.95	5914134
03/02/2017	466.9	470.45	460.53	468.05	4211979
06/02/2017	468.63	471.88	465.28	467.63	3363967
07/02/2017	466.5	474.9	464.28	471.13	4634001
08/02/2017	468	472.05	466.23	468.25	3159981
09/02/2017	468.5	475	468.28	473	5953633
10/02/2017	473.13	486	471.65	484.15	6126226
13/02/2017	486.43	493.05	481.43	492.18	6862134
14/02/2017	490	494.5	486.18	493.85	4669409
15/02/2017	494.6	499.4	484.4	490.9	3629743
16/02/2017	495.5	506.95	495.03	506.05	6407929
17/02/2017	506.88	506.88	496.35	500.05	2425604
20/02/2017	498.25	515.5	496.75	505.13	2325331
21/02/2017	511.05	512.25	500.03	506.8	3806998
22/02/2017	507.5	507.5	493.2	495.08	3303919
23/02/2017	499.45	510	496.68	504.43	4771328
27/02/2017	503.65	511.5	503.48	506.2	2664348
28/02/2017	505.93	511.35	504.63	506.2	2970066
01/03/2017	506	513.5	505.05	512.58	2141224
02/03/2017	512.2	514	508.25	511.65	1474249
03/03/2017	505.13	517.15	500.2	515.6	2700806
06/03/2017	510.03	517.98	509.85	516.95	2643193
07/03/2017	511	512.9	507.35	509.9	2322248
08/03/2017	508.45	508.45	502.23	503.9	3089588
09/03/2017	503.9	506.5	499.5	505.78	1740315
10/03/2017	507.5	513.83	506.7	510.93	2275162
14/03/2017	511.4	520.95	511.4	517.4	3939198
15/03/2017	517.45	517.45	503.75	505.98	3186989
16/03/2017	506.65	515.85	506.65	514.42	3351478
17/03/2017	517.7	521.45	509.63	520.15	4753923
20/03/2017	513.28	513.28	507.55	510.75	2213694
21/03/2017	510.45	517.48	509.4	516.42	2434792
22/03/2017	511.23	519.98	510.2	513.85	1995426
23/03/2017	514.13	521.5	513.3	520.23	2250831
24/03/2017	519	522	513.85	515.7	2441948
27/03/2017	513.6	520.92	512.25	514.42	3842412
28/03/2017	515.75	519.5	515.03	517.58	2398398
29/03/2017	517.15	520.75	512.92	515.92	3490593
30/03/2017	517	517.95	510.13	512.75	6078590
31/03/2017	511.63	514.65	504	511.13	7076927
03/04/2017	516.08	516.23	503.05	504.4	2157800
05/04/2017	502.5	502.7	495.5	497.98	3699169
06/04/2017	499.08	502.9	496	499.8	2689504
07/04/2017	500.45	500.45	489.5	490.78	3202254
10/04/2017	492.45	494.75	475.05	476.7	4764236
11/04/2017	478.03	485.85	478.03	483.58	4327733
12/04/2017	485	488.45	480.18	484.43	3348376
13/04/2017	485	495	463.33	465.7	15486594
17/04/2017	465	466.05	461.75	462.45	3606717
18/04/2017	462.38	467	459.55	461.33	2323759
19/04/2017	461.5	465	456.33	459.6	5035851
20/04/2017	460.75	464.85	459.28	463.65	2274500
21/04/2017	467.4	467.4	460.55	461.85	1788733
24/04/2017	458.75	464.25	456.5	463.28	2778333
25/04/2017	462.95	466.5	460.28	464.68	2368530
26/04/2017	464.98	467.78	455.1	457.13	4542248
27/04/2017	458	464.5	458	462.63	3898604
28/04/2017	463.43	463.7	457.8	459.48	2514851
02/05/2017	462	463.2	457.55	461.3	1615563
03/05/2017	463.25	469.55	458.83	467.15	2329724
04/05/2017	468.5	469.83	464.45	468.83	2639903
05/05/2017	468	468.68	460	465.75	2216394
08/05/2017	469	474.28	466	472.75	2353549
09/05/2017	475.3	475.98	471.05	473.33	2824686
10/05/2017	473.58	475	468.58	471.83	1682151
11/05/2017	473.43	474.93	468.78	472.05	1614741
12/05/2017	476.5	483	475.73	482.13	5489998
15/05/2017	481.75	481.75	474.55	475.78	3648582
16/05/2017	476.55	480.08	473.48	477.5	3065084
17/05/2017	475.8	479.23	471.93	476.4	1457754
18/05/2017	471.5	486.95	471.43	480.88	4028924
19/05/2017	480.75	481.35	473.93	478.98	2128698
22/05/2017	479.2	483.45	478.28	480.73	2751526
23/05/2017	482.33	483.5	477.05	478.65	2019991
24/05/2017	480	482.75	474.8	477.4	2818143
25/05/2017	480.5	493.3	480.5	491.65	5219257
26/05/2017	493.5	500	490.3	497.85	2494002
29/05/2017	495.45	498.35	487.85	492.58	3154217
30/05/2017	491	500	489.33	498.1	1858455
31/05/2017	496.78	496.78	487.43	488.53	3881950
01/06/2017	484.65	489.85	479.28	485.7	2754303
02/06/2017	486.7	487.73	482.1	484.73	1958983
05/06/2017	485	486	478.53	479.38	2731349
06/06/2017	482.5	493.75	482.2	489.68	3504343
07/06/2017	492.5	494.45	472.5	480.65	6227523
08/06/2017	481.48	481.48	474.08	478.23	3097676
09/06/2017	469.28	475.48	461.5	474.3	7378831
12/06/2017	471.68	482.6	470.05	481.93	4295838
13/06/2017	476.75	481.48	475.8	478.9	2468897
14/06/2017	480	480.95	475.6	479.3	3719055
15/06/2017	479.83	483.98	474.8	476.05	2764031
16/06/2017	474.55	476.93	468	470.13	5474225
19/06/2017	469.98	470.13	464	464.93	3427930
20/06/2017	467.5	473.45	467.03	471.78	2592198
21/06/2017	472.5	474.5	468.03	471.68	1867932
22/06/2017	473.85	484.35	467.55	470.08	4732621
23/06/2017	472.5	474.58	469	471.63	3201509
27/06/2017	472.5	474	461.88	463.53	3452330
28/06/2017	466.4	466.5	460.5	462.35	2952612
29/06/2017	465.1	473.98	463.3	465.1	7957020
30/06/2017	465.4	469	464.5	467.78	2108350
03/07/2017	470.55	477.5	467.3	475.95	2544462
04/07/2017	476.93	485	474.7	481.08	2583863
05/07/2017	479.5	479.5	472.7	475.45	2113114
06/07/2017	472.5	478.5	472.1	473.5	1914860
07/07/2017	471.93	472.73	466.53	467.7	2888443
10/07/2017	471.6	479.9	470	478.53	732188
11/07/2017	478.33	494.75	478.33	487.68	5769854
12/07/2017	487.48	490.75	484.38	486.18	3137988
13/07/2017	488.63	491.73	482.05	488.53	2585196
14/07/2017	499.73	503.43	483.03	486.03	11239090
17/07/2017	487.5	496	487	492.03	3849125
18/07/2017	493.03	502.4	490.55	492.8	4130090
19/07/2017	490.73	494.33	484.55	489.93	2945139
20/07/2017	489.65	489.93	483.48	484.73	3404870
21/07/2017	486.5	491.28	485.7	490.05	2990377
24/07/2017	491.75	497	491.3	495.28	3064588
25/07/2017	495	499.5	493.1	496.93	3572807
26/07/2017	499.05	499.5	495.2	497.03	3435012
27/07/2017	498	502	483.4	485.53	6338426
28/07/2017	488	501.5	481.15	498.68	5549214
31/07/2017	495.95	510.85	493.38	505.6	9579124
01/08/2017	505.5	508.5	499.18	502.78	3844699
02/08/2017	503	506.38	493.6	496.68	2128792
03/08/2017	495.5	499.38	490.13	492	2320174
04/08/2017	494	494.5	488.03	491.88	2674509
07/08/2017	491.75	491.88	482.85	484.13	3036872
08/08/2017	484.25	485.13	477.53	481.93	3002324
09/08/2017	483.83	486.95	482.28	484.68	1961205
10/08/2017	484.95	493.75	484.68	490.63	4570342
11/08/2017	488	498.5	484.8	493.85	3272078
14/08/2017	494	494.6	488.58	490.73	1908235
16/08/2017	491	493.05	484.5	487.6	3089040
17/08/2017	502.5	514.63	499.03	510.43	12892130
18/08/2017	508.95	508.95	442.1	461.63	82202480
21/08/2017	462	462	435	436.7	45203588
22/08/2017	447.6	448.53	430	437.7	24621299
23/08/2017	440	451.85	436.95	446.4	30642095
24/08/2017	455	459.13	451.18	456.08	21190262
28/08/2017	471.98	476.98	469	470.5	20356054
29/08/2017	470.73	471	462.78	463.73	6684696
30/08/2017	468.6	469.5	462.05	463.33	8074832
31/08/2017	464.4	464.48	456.45	457.48	7511226
01/09/2017	457.98	462.95	455	459.98	4216961
04/09/2017	460.5	460.55	446.75	450.1	5088554
05/09/2017	451	452.5	448.63	450.95	4891696
06/09/2017	450	450.15	445	447.8	3867955
07/09/2017	450	450.25	446.18	447.88	3120596
08/09/2017	449.5	449.5	441.05	442.15	4302271
11/09/2017	445.2	445.9	436.83	439.35	6893821
12/09/2017	441.28	443.88	439.4	442.03	8620677
13/09/2017	442.75	443.8	440.5	441.88	5739114
14/09/2017	442.25	448.3	440.8	446.2	6849003
15/09/2017	446.15	456.63	446.1	454.13	6729730
18/09/2017	455	458.88	453.15	454.55	4237930
19/09/2017	454	458	451.75	456.13	3016665
20/09/2017	458.5	458.5	453.73	456.35	2883915
21/09/2017	457.5	457.63	454.08	454.78	4102076
22/09/2017	454.08	455.13	444	449.15	8802044
25/09/2017	450.5	450.98	444.55	447.68	4544350
26/09/2017	448.5	454.2	447.15	452.95	3683239
27/09/2017	453.05	453.95	447.55	449.9	3000069
28/09/2017	448.05	451.95	447.15	448	8768633
29/09/2017	449	451.2	447.5	449.95	2852916
03/10/2017	455.05	456	450.8	451.78	2473761
04/10/2017	451.5	452.7	448.58	449.8	2495746
05/10/2017	450	452.48	449.5	451.53	4305650
06/10/2017	452	461	451.98	460.08	4287154
09/10/2017	460	464.5	457	461.95	1752416
10/10/2017	469.98	469.98	464.78	467.73	3571610
11/10/2017	467.73	469	464	465.35	2991252
12/10/2017	465	467.18	459.78	463.65	5140486
13/10/2017	466.4	466.75	463.78	465.05	3590364
16/10/2017	467.98	471	466.5	469.5	2879375
17/10/2017	468.4	468.4	464.75	465.25	2812551
18/10/2017	464.45	465	461.48	462.18	3615926
19/10/2017	465	466	462.6	463.88	545717
23/10/2017	465	471	464.05	469.75	4577048
24/10/2017	473	473.33	460.8	463.25	7264664
25/10/2017	459.5	472.35	457.63	467.65	6992067
26/10/2017	471	475.9	470.05	473.68	16829629
27/10/2017	477.5	478.85	472	473.18	4262478
30/10/2017	477.33	477.33	470.53	472.05	6484163
31/10/2017	462.5	465	460	460.93	4977494
01/11/2017	462.5	464.7	461.65	463.53	2816567
02/11/2017	461.53	463	460	461.45	2343069
03/11/2017	458.5	464.95	458.48	463.33	1849543
06/11/2017	461.58	467.5	461.33	464.35	2533267
07/11/2017	463.13	480	462.93	477.75	6721410
08/11/2017	480.13	480.93	473.75	476.15	2684997
09/11/2017	476.5	481.5	474.13	477.25	2361616
10/11/2017	479.4	482.18	475	481.03	3294714
13/11/2017	481.03	484.7	474.68	475.98	2510608
14/11/2017	475.98	477.43	471.63	474.55	2866855
15/11/2017	472.58	476.75	472.25	475.9	3511758
16/11/2017	475.9	497.95	474.25	494.2	7843751
17/11/2017	492.75	492.75	482.58	485.48	4028835
20/11/2017	484.5	485.5	478.63	480.28	2830595
21/11/2017	480.65	485.75	480.03	483.13	2682328
22/11/2017	483.3	485.53	481.65	483.15	3042460
23/11/2017	485.75	497.23	484.5	495.63	5947309
24/11/2017	495.45	509.65	495.1	504.78	9309956
27/11/2017	503.35	503.35	496.65	499.38	3008865
28/11/2017	497.2	499.95	490.65	492.35	2308434
29/11/2017	493.83	495.98	490.15	491.35	1919035
30/11/2017	494.73	494.73	484.18	488.05	8633472
01/12/2017	489.7	491.6	478.53	479.4	2042500
04/12/2017	490	498.4	484.28	492.68	8905803
05/12/2017	492.68	501.5	489.5	492.18	4988369
06/12/2017	492.5	497.05	492	495.15	3745047
07/12/2017	494.5	501.45	492.8	499.93	3774772
08/12/2017	500.5	503.5	497.5	500.93	2991622
11/12/2017	497.48	503.45	496.98	502.65	2569549
12/12/2017	501	507	501	505.25	4660217
13/12/2017	505.45	509.5	498.83	501.88	2681199
14/12/2017	502.63	507.5	499.65	506.55	3011786
15/12/2017	506.5	513.2	505.93	511.45	5192067
18/12/2017	505.95	515.35	502.9	508.3	2017724
19/12/2017	508.73	508.98	499.78	501.98	3559449
20/12/2017	502.55	509.3	500.5	507.93	2093163
21/12/2017	507.4	514.48	499.2	511.03	5529581
22/12/2017	508	522.4	508	519.67	6453470
26/12/2017	515	520.75	511.5	517.8	5404453
27/12/2017	514	519.55	513.7	517.13	3485086
28/12/2017	515	520	511.9	516.63	4216736
29/12/2017	515.05	524.4	515	521.03	3300884
01/01/2018	518.85	522.25	515	516.78	2715670
02/01/2018	518.63	521	511.5	514.85	3056124
03/01/2018	514.25	515.8	509.3	510.65	3423276
04/01/2018	510.5	510.5	504.8	507.7	4473807
05/01/2018	507.65	513.2	503	506	5512988
08/01/2018	512.45	519.5	510.03	518.03	2797345
09/01/2018	520	522.45	514.45	520.67	4974118
10/01/2018	523.4	528	516.53	526.13	4734317
11/01/2018	527.63	541.7	527.63	537.9	8387735
12/01/2018	542.9	542.95	535.28	539.23	9008264
15/01/2018	540	546.48	532.55	540.58	5324625
16/01/2018	540.63	567.4	540.63	561.42	11323483
17/01/2018	562.42	580.9	561.5	576.05	13077044
18/01/2018	572.5	582.45	566.05	576.35	6602485
19/01/2018	572.5	573.95	568	571.73	2994139
22/01/2018	566.08	578.48	566	575	4825107
23/01/2018	577.5	594	577.5	588.55	7701898
24/01/2018	587.4	610.53	583.75	592.9	10302359
25/01/2018	591	591.7	581.13	587.7	6774457
29/01/2018	583.28	598.13	582.6	591.45	5411501
30/01/2018	589.45	591.55	581.35	585.33	4314156
31/01/2018	579.58	583.3	571.08	575.13	4606849
01/02/2018	571.1	578.95	559.28	572.3	6502727
02/02/2018	567.63	581.45	565.05	571.63	5122243
05/02/2018	570	577.42	567.92	569.1	4930110
06/02/2018	549.98	564.17	547.58	553.88	5276039
07/02/2018	558	562.4	551.78	554.53	4171028
08/02/2018	561.4	573.2	558.28	567.13	4403622
09/02/2018	559	560.15	553	554.58	2191345
12/02/2018	557.4	560.3	548.9	551.4	3145986
14/02/2018	553	558.65	545.1	548.88	4172856
15/02/2018	551.5	564.85	551.5	557.23	3993368
16/02/2018	562.5	570.83	559.05	564.03	4944611
19/02/2018	564.2	568	560.15	565.88	3230920
20/02/2018	551.88	574.75	551.88	568.48	3594297
21/02/2018	573.75	575.95	570	573.7	6885679
22/02/2018	572.78	582	570.23	580.38	8929987
23/02/2018	581.75	583	573.38	577.83	4729914
26/02/2018	575.5	577.53	567.17	569.3	2541804
27/02/2018	572.48	576.83	562.83	575.1	3308013
28/02/2018	573.8	594.75	571.28	586.3	8634208
01/03/2018	584.8	584.8	578.03	580.38	3289926
05/03/2018	580.38	585.4	571.63	577.95	4050728
06/03/2018	581.28	582.7	571.8	575.67	3344867
07/03/2018	577.5	580	569.03	572.05	3185208
08/03/2018	574.5	582.9	574.5	578.33	3046507
09/03/2018	581.17	583	577.78	581.7	2110482
12/03/2018	588	595.92	585.88	592.88	3838485
13/03/2018	590.1	598.5	587.58	591.9	4290526
14/03/2018	590	595.3	584.55	590.4	2214855
15/03/2018	590	594.2	586	591.25	3050750
16/03/2018	591	591.2	584.63	585.95	8977413
19/03/2018	582	590.25	571.33	573.38	3763310
20/03/2018	574.3	585	574.3	582.28	4276883
21/03/2018	585	587.75	581.1	583.75	3846497
22/03/2018	582.25	588.73	577.65	580.65	3406584
23/03/2018	573.5	586.9	571.17	583.8	6004042
26/03/2018	583.45	583.45	572	577.63	4465361
27/03/2018	580	580.65	575.05	577	1901044
28/03/2018	575.38	575.38	563.13	565.9	6279161
02/04/2018	570.5	574.78	560.65	568.58	4036351
03/04/2018	567.35	571.78	564.05	570.23	2038584
04/04/2018	572	572.28	560	562.1	2406651
05/04/2018	569.78	575.65	564.55	573.78	3881772
06/04/2018	571.5	573	561.05	563.5	2968871
09/04/2018	562.5	562.9	553.28	555.63	3601441
10/04/2018	556	562.25	552.7	556.7	4463029
11/04/2018	559	565.75	558.25	562.13	4512787
12/04/2018	564.73	586.38	562.5	581.3	8522183
13/04/2018	587	592.95	575.13	585.73	10613519
16/04/2018	551	570	551	566.6	12372542
17/04/2018	563.5	563.7	557.5	562.6	5198970
18/04/2018	561.42	567.38	556.92	562.98	5215190
19/04/2018	562	569.9	561.55	566.42	4262771
20/04/2018	569.5	596.85	568.48	589.23	12136346
23/04/2018	584	607.2	577.63	593.85	10915319
24/04/2018	592.5	598.2	575.05	577.25	4263108
25/04/2018	576	585.5	572.6	580.17	5797089
26/04/2018	587	590.83	580	588.23	5651042
27/04/2018	590	595.8	587.1	592.6	3831685
30/04/2018	590.85	603.98	590.33	599.75	2755839
02/05/2018	599.45	600.8	590.5	598.53	5147521
03/05/2018	598.63	602.35	588.05	591.28	2666115
04/05/2018	592.5	593	577.5	586.55	3011684
07/05/2018	590.63	595	587.75	591.5	2319480
08/05/2018	588.95	588.95	580.53	582.78	2859278
09/05/2018	583.75	588.45	581.5	585.35	1891752
10/05/2018	588	591.5	581.42	584	1591431
11/05/2018	586.15	591.6	583.03	590.38	1655853
14/05/2018	592.17	595.75	585	594.65	2216047
15/05/2018	594.05	604	594.05	597.28	2805987
16/05/2018	593.63	599	592.25	594.98	3102502
17/05/2018	598	598.73	586.78	591.45	4759799
18/05/2018	591.5	593.28	586.5	591.6	3569830
21/05/2018	589.78	594.2	585	589.75	4237660
22/05/2018	587.5	599	586.95	596.92	2818402
23/05/2018	597.5	603.83	590.75	592.45	4769221
24/05/2018	599	613.78	599	610.5	4870285
25/05/2018	615.05	624.33	610.4	614.15	4450719
28/05/2018	615.5	616.3	603	607.2	2869897
29/05/2018	607.03	613.28	603.1	608.35	1694467
30/05/2018	608.5	614.38	602.8	605.85	3161533
31/05/2018	605.85	621	605.13	615.9	9860170
01/06/2018	615.2	623.13	608.6	610.4	2499178
04/06/2018	610.55	621.5	606	619.7	2135078
05/06/2018	621	621	608.5	610.42	2355431
06/06/2018	612.6	620.78	610.03	618.73	2019092
07/06/2018	619	629	619	626.23	3338113
08/06/2018	624	631	623.03	630.03	3229939
11/06/2018	632.78	635	627.53	631.2	2585645
12/06/2018	632.88	635.63	625.23	629.25	3919910
13/06/2018	633.4	642	633.4	637.4	2883464
14/06/2018	626.5	626.5	617.05	619.85	3799424
15/06/2018	618.5	645.75	617.5	640.63	9978880
18/06/2018	642	645.63	631.17	633.7	4107423
19/06/2018	631.5	631.7	619.03	620.8	3772850
20/06/2018	624.25	626.17	619	621.58	2685901
21/06/2018	622.98	628.25	618	623.28	2899395
22/06/2018	621.5	627.75	620.6	623.92	2171559
25/06/2018	628.58	639.4	627	636.23	3865589
26/06/2018	634.5	641.95	633.13	638.92	2241752
27/06/2018	641.98	646.73	632.8	635	3476071
28/06/2018	638.15	649	638.13	644.8	5498409
29/06/2018	649.03	657.5	641.63	653.6	4983300
02/07/2018	657	670	657	667.35	2415072
03/07/2018	665.95	678.95	665.88	676.88	4063726
04/07/2018	676.03	676.33	669.43	672.6	2512861
05/07/2018	673.55	673.63	634.05	642	8509951
06/07/2018	645.13	650.92	634.5	642.13	5607678
09/07/2018	648.5	651.5	639.53	649.42	3322499
10/07/2018	654.25	657.73	647.15	650.7	2987244
11/07/2018	658.78	671.05	645.67	660.23	5949916
12/07/2018	663.05	663.55	642.23	647.17	6636120
13/07/2018	657.5	665.8	649.17	658.7	9748079
16/07/2018	658.7	692.2	643.85	666.43	17672340
17/07/2018	664.85	674.75	656.35	663.95	5580845
18/07/2018	669.9	671.7	657	661.28	3459508
19/07/2018	661.5	665.95	654.55	658.35	2559432
20/07/2018	663	683.58	660.65	674.05	5852869
23/07/2018	676.08	684	668.13	677.98	3837851
24/07/2018	687.2	691.2	678	688.58	3086123
25/07/2018	689.5	696.9	682.73	691.88	3468461
26/07/2018	689.28	695.2	684.6	686.63	3681109
27/07/2018	686.6	694.5	684.15	686.73	3246616
30/07/2018	685	686.5	674	675.5	3204985
31/07/2018	674.28	685	667.78	682.55	3971998
01/08/2018	681.9	684.23	675.5	677.03	2337853
02/08/2018	679.8	683.38	675.08	676.83	2970371
03/08/2018	683.1	683.1	678	682.05	1985195
06/08/2018	683.03	687.5	673.75	680.33	3089465
07/08/2018	687	689.98	680.33	683.98	3675764
08/08/2018	685.9	686.25	676.65	681.38	1996179
09/08/2018	686.83	694.73	686.83	689.98	3204762
10/08/2018	692.9	694.5	686.53	692.73	2389760
13/08/2018	695	704.93	689.35	704.38	4989873
14/08/2018	706.98	712.28	702	704.15	3075660
16/08/2018	707.48	717.45	705.63	714.78	3313387
17/08/2018	715.45	718.83	711.5	715.18	3195204
20/08/2018	694	703.98	686.75	692.13	8050938
21/08/2018	695	698	686.88	691.98	4180741
23/08/2018	696.5	700.75	692.68	698.7	3858591
24/08/2018	698.25	700.95	688.05	689.15	3526500
27/08/2018	691.5	709.98	690.7	707.7	3506475
28/08/2018	708.6	719.2	705.75	712.35	3248445
29/08/2018	716.8	716.8	702.58	705.05	2823248
